id,uniqueIdentifier,class,order,family,genus,species,commonNameEnglish,taxonomyType,authority
2015654,2dd7b8c9-8f19-4d8a-b17e-7dd539cc65b5,Aves,Passeriformes,Nectariniidae,Leptocoma,brasiliana,Maroon-bellied Sunbird,biological,"Gmelin, 1788"
2015659,dfeaf608-6c06-4238-89ab-ee6dae386a53,Aves,Passeriformes,Nectariniidae,Nectarinia,bocagii,Bocage's Sunbird,biological,"Shelley, 1879"
2015660,2a64217c-df26-4552-bb5e-c4eaa4de2d09,Aves,Passeriformes,Nectariniidae,Nectarinia,purpureiventris,Purple-breasted Sunbird,biological,"Reichenow, 1893"
2015665,0b01bf51-28be-429c-a89c-4db3a447e96b,Aves,Passeriformes,Nectariniidae,Nectarinia,mediocris,Nectarin à double collier oriental,biological,"Shelley, 1885"
2015669,b165a758-a2f7-4d3e-a60b-6fccae3ad36c,Aves,Passeriformes,Nectariniidae,Nectarinia,loveridgei,Souimanga de Loveridge,biological,"Hartert, 1922"
2015674,ddc50c1f-6d9d-43b7-aafa-a4b174b7ccc1,Aves,Passeriformes,Nectariniidae,Nectarinia,usambarica,,biological,"Grote, 1922"
2015677,bf48557e-69a9-4cc0-8e6b-2384a9972a5c,Aves,Passeriformes,Nectariniidae,Cinnyris,chloropygius,Olive-bellied Sunbird,biological,"Jardine, 1842"
2015682,9afc7ac3-bfab-4e6d-9f43-e8d7110d9a7e,Aves,Passeriformes,Nectariniidae,Cinnyris,afer,Greater Double-collared Sunbird,biological,"Linnaeus, 1766"
2015686,47780194-17d5-4e9d-b5e8-b881af079293,Aves,Passeriformes,Nectariniidae,Cinnyris,reichenowi,Northern Double-collared Sunbird,biological,"Sharpe, 1891"
2015690,fff6b783-e7c2-464a-82c5-ff3ec81d680d,Aves,Passeriformes,Nectariniidae,Cinnyris,fuelleborni,Forest Double-collared Sunbird,biological,"Reichenow, 1899"
2015695,66e1965f-734f-41dc-beb6-6ad123bb71a6,Aves,Passeriformes,Nectariniidae,Cinnyris,mariquensis,Mariqua Sunbird,biological,"Smith, 1836"
2015699,9c3161c2-7064-40e7-87fe-39def9ada1aa,Aves,Passeriformes,Nectariniidae,Cinnyris,nectarinioides,Black-bellied Sunbird,biological,"Richmond, 1897"
2015704,d41f4774-2601-4605-8de1-3e76de976069,Aves,Passeriformes,Nectariniidae,Cinnyris,bouvieri,Orange-tufted Sunbird,biological,"Shelley, 1877"
2015708,746c20bb-37f3-40e8-bf86-4edff6a6b1ad,Aves,Passeriformes,Nectariniidae,Cinnyris,coccinigastrus,Splendid Sunbird,biological,"Latham, 1801"
2015712,61eb2150-bbe6-4861-8565-12007ef70386,Aves,Passeriformes,Nectariniidae,Cinnyris,oustaleti,Oustalet's Sunbird,biological,"Barboza du Bocage, 1878"
2015716,319060f0-7d19-4327-b68f-7bf4582c8b69,Aves,Passeriformes,Nectariniidae,Cinnyris,ursulae,Ursula's Sunbird,biological,"Alexander, 1903"
2015717,497ac742-849b-4bce-b6b0-17e0651fb909,Aves,Passeriformes,Nectariniidae,Cinnyris,batesi,Bates's Sunbird,biological,"Ogilvie-Grant, 1908"
2015721,57b64b21-8300-49ab-afa7-4c23e259e108,Aves,Passeriformes,Nectariniidae,Cinnyris,buettikoferi,Apricot-breasted Sunbird,biological,"Hartert, 1896"
2015726,cebed31b-e66b-4d15-a160-47b6f03d6967,Aves,Passeriformes,Nectariniidae,Cinnyris,coquerellii,Mayotte Sunbird,biological,"Hartlaub, 1860"
2015730,5bbc5ce9-e84c-4c0c-a6bc-c9ced6531191,Aves,Passeriformes,Nectariniidae,Cinnyris,notatus,Long-billed Sunbird,biological,"Müller, 1776"
2015734,93241de2-1762-4f7b-a441-183f422663d7,Aves,Passeriformes,Nectariniidae,Cinnyris,pulchella,Souimanga à longue queue,biological,"Linnaeus, 1766"
2015740,9088a532-0cc8-4faa-b559-d01be5fa104a,Aves,Passeriformes,Nectariniidae,Aethopyga,duyvenbodei,Elegant Sunbird,biological,"Schlegel, 1871"
2015743,64130541-a64b-454f-9849-566d97e83ffb,Aves,Passeriformes,Nectariniidae,Aethopyga,nipalensis,Green-tailed Sunbird,biological,"Hodgson, 1837"
2015748,2d46a784-2327-45c6-976d-51b013b95a85,Aves,Passeriformes,Nectariniidae,Aethopyga,pulcherrima,Metallic-winged Sunbird,biological,"Sharpe, 1876"
2015753,df7e237e-df73-47a4-b192-968a5b899705,Aves,Passeriformes,Nectariniidae,Aethopyga,linaraborae,Lina's Sunbird,biological,"Kennedy, Gonzales & Miranda, 1997"
2015758,45ba14d8-53bc-4012-9234-64de56337ea9,Aves,Passeriformes,Nectariniidae,Aethopyga,siparaja,,biological,"Raffles, 1822"
2015762,af422184-842b-4124-92c2-82ab9fb9d427,Aves,Passeriformes,Prunellidae,Prunella,collaris,Alpine Accentor,biological,"Scopoli, 1769"
2015765,1c497078-a75f-4b95-9726-517c1eb14a61,Aves,Passeriformes,Prunellidae,Prunella,strophiata,Rufous-breasted Accentor,biological,"Blyth, 1843"
2015770,89de36ba-67c1-4a52-9ac7-58729b7f053e,Aves,Passeriformes,Prunellidae,Prunella,modularis,Dunnock,biological,"Linnaeus, 1758"
2015774,0011007c-7c49-4adf-917c-31b504cb10d8,Aves,Passeriformes,Peucedramidae,Peucedramus,taeniatus,Olive Warbler,biological,"Du Bus De Gisignies, 1847"
2015775,8f5d729c-fda7-4e5c-b160-c90439253275,Aves,Passeriformes,Urocynchramidae,Urocynchramus,pylzowi,Przevalski's Rosefinch,biological,"Przewalski, 1876"
2015780,5a7223cb-bdb0-4257-81e1-8da5411da0d2,Aves,Passeriformes,Ploceidae,Plocepasser,superciliosus,Chestnut-crowned Sparrow-weaver,biological,"Cretzschmar, 1827"
2015784,5ed0dfcc-aeaa-491c-b8f6-f47447ad2b3b,Aves,Passeriformes,Ploceidae,Sporopipes,squamifrons,Scaly-fronted Weaver,biological,"Smith, 1836"
2015787,f9756a9e-0249-4527-bec2-7c1e45b10bdb,Aves,Passeriformes,Ploceidae,Pseudonigrita,cabanisi,Black-capped Social-weaver,biological,"Fischer & Reichenow, 1884"
2015793,8efa3797-b668-45c7-81fd-091be405d91d,Aves,Passeriformes,Ploceidae,Euplectes,afer,Yellow-crowned Bishop,biological,"Gmelin, 1789"
2015797,a48b5674-e704-4b5c-9b65-b1a350525a87,Aves,Passeriformes,Ploceidae,Euplectes,laticauda,Red-cowled Widowbird,biological,"Lichtenstein, 1823"
2015802,9caa8b1b-a0e4-4d65-aaca-a1d22b9d317e,Aves,Passeriformes,Ploceidae,Euplectes,capensis,Yellow Bishop,biological,"Linnaeus, 1766"
2015805,a6649ab2-c031-464a-9961-d816809c3f47,Aves,Passeriformes,Ploceidae,Euplectes,albonotatus,White-winged Widowbird,biological,"Cassin, 1848"
2015810,de78078f-7253-4760-9234-2d625d08591c,Aves,Passeriformes,Ploceidae,Euplectes,ardens,Veuve noire,biological,"Boddaert, 1783"
2015813,886cd3eb-d4b8-44c6-870d-51dc68a3235c,Aves,Passeriformes,Ploceidae,Foudia,consobrina,Grand Comoro Fody,biological,"Milne-Edwards & Oustalet, 1885"
2015818,04a8243f-f050-4f19-b3c5-a51a5bc2eb36,Aves,Passeriformes,Ploceidae,Foudia,flavicans,Rodrigues Fody,biological,"Newton, 1865"
2015822,809d3757-2642-48ae-965f-14ba15bd1f57,Aves,Passeriformes,Ploceidae,Ploceus,baglafecht,Baglafecht Weaver,biological,"Daudin, 1802"
2015826,4d40f0dc-6062-471d-aa03-cffcf5997169,Aves,Passeriformes,Ploceidae,Ploceus,bertrandi,Bertram's Weaver,biological,"Shelley, 1893"
2015831,7c7a733c-7af9-4157-bd0e-a143c0471fd1,Aves,Passeriformes,Ploceidae,Ploceus,brachypterus,Olive-naped Weaver,biological,"Swainson, 1837"
2015833,b2c2b24c-d259-4588-8ff7-29f1803f0cbe,Aves,Passeriformes,Ploceidae,Ploceus,melanogaster,Black-billed Weaver,biological,"Shelley, 1887"
2015835,f90366ee-becc-4bd8-80a7-00a417171f46,Aves,Passeriformes,Ploceidae,Ploceus,temporalis,Bocage's Weaver,biological,"Barboza du Bocage, 1880"
2015839,8076b6b8-92a4-47db-b86b-8618aa061113,Aves,Passeriformes,Ploceidae,Ploceus,heuglini,Heuglin's Masked Weaver,biological,"Reichenow, 1886"
2015843,05490a92-17f4-4d91-b857-8103c1d01c5f,Aves,Passeriformes,Ploceidae,Ploceus,castanops,Northern Brown-throated Weaver,biological,"Shelley, 1888"
2015847,8188f69e-e42b-45dc-b3f4-2c1b203e09f6,Aves,Passeriformes,Ploceidae,Ploceus,taeniopterus,Northern Masked Weaver,biological,"Reichenbach, 1863"
2015852,516202c2-f1aa-444f-a8f6-99cd1d9cf9f8,Aves,Passeriformes,Ploceidae,Ploceus,spekei,Speke's Weaver,biological,"Heuglin, 1861"
2015856,88647302-f3ab-45d6-9c96-fc9bff736807,Aves,Passeriformes,Ploceidae,Ploceus,castaneofuscus,Chestnut-and-black Weaver,biological,"Lesson, 1840"
2015860,1227b5bd-352a-43c7-b0ce-2ffbd9db7d58,Aves,Passeriformes,Ploceidae,Ploceus,melanocephalus,Black-headed Weaver,biological,"Linnaeus, 1758"
2015865,ee66b169-f8be-4c4a-8675-f310a461f612,Aves,Passeriformes,Ploceidae,Ploceus,tricolor,Yellow-mantled Weaver,biological,"Hartlaub, 1854"
2015869,c49fa9c9-6467-4398-8640-1e1a7bcb3c63,Aves,Passeriformes,Ploceidae,Ploceus,hypoxanthus,Asian Golden Weaver,biological,"Sparrman, 1788"
2015873,c804ee68-ca8d-4054-afbd-21489691265f,Aves,Passeriformes,Ploceidae,Ploceus,philippinus,Baya Weaver,biological,"Linnaeus, 1766"
2015877,1f0ea3b5-d5b6-471a-8115-c9d345a0b4ea,Aves,Passeriformes,Ploceidae,Ploceus,dorsomaculatus,Yellow-capped Weaver,biological,"Reichenow, 1893"
2015881,bcd2ee56-ae9b-4d49-a9c3-46e0174b7065,Aves,Passeriformes,Ploceidae,Ploceus,angolensis,Bar-winged Weaver,biological,"Barboza du Bocage, 1878"
2015887,e6de6255-0a1e-4b2f-b361-30720066bdf9,Aves,Passeriformes,Ploceidae,Ploceus,reichardi,Tisserin de Ruwet,biological,"Reichenow, 1886"
2015892,d8bfbc59-7a08-43b2-afd1-e0547fb33efe,Aves,Passeriformes,Ploceidae,Malimbus,racheliae,Rachel's Malimbe,biological,"Cassin, 1857"
2015893,89c0f334-4cec-4495-b2b0-d1d81828fbad,Aves,Passeriformes,Ploceidae,Malimbus,ballmanni,Gola Malimbe,biological,"Wolters, 1974"
2015897,f0e014fc-3b0f-4f1b-bd06-e1bd488b6619,Aves,Passeriformes,Ploceidae,Malimbus,rubricollis,Red-headed Malimbe,biological,"Swainson, 1838"
2015901,ca31e7dd-306d-4738-8928-b15c45e72e98,Aves,Passeriformes,Ploceidae,Anaplectes,jubaensis,Red Weaver,biological,"van Someren, 1920"
2015905,d069eafa-8873-496c-93a7-c046ce0939a2,Aves,Passeriformes,Estrildidae,Lagonosticta,senegala,Red-billed Firefinch,biological,"Linnaeus, 1766"
2015909,8ad34995-43e4-44a1-a6fd-6a7717265f0f,Aves,Passeriformes,Estrildidae,Lagonosticta,vinacea,Black-faced Firefinch,biological,"Hartlaub, 1857"
2015913,4c19a732-80d0-4f3a-9436-57e694c6ebd0,Aves,Passeriformes,Estrildidae,Lagonosticta,landanae,Landana Firefinch,biological,"Sharpe, 1890"
2015917,1b639639-a2b3-4e4b-9445-0a7b0d64f7e1,Aves,Passeriformes,Estrildidae,Pytilia,afra,Orange-winged Pytilia,biological,"Gmelin, 1789"
2015921,a5098988-36df-4675-bbad-e764bf6d795d,Aves,Passeriformes,Estrildidae,Pytilia,phoenicoptera,,biological,"Swainson, 1837"
2015924,75a49362-2f2e-461f-96a1-93313c10d9bb,Aves,Passeriformes,Estrildidae,Euschistospiza,dybowskii,Dybowski's Twinspot,biological,"Oustalet, 1892"
2015928,66d08e3e-245a-4f57-a655-a5312f5ff611,Aves,Passeriformes,Estrildidae,Uraeginthus,angolensis,Blue-breasted Cordon-bleu,biological,"Linnaeus, 1758"
2015933,6c94443e-cbd2-44cc-8edd-91d2339d092a,Aves,Passeriformes,Estrildidae,Spermophaga,ruficapilla,Red-headed Bluebill,biological,"Shelley, 1888"
2015937,32b9eee0-31af-46cf-88fb-6118b6cb3824,Aves,Passeriformes,Estrildidae,Estrilda,coerulescens,Lavender Waxbill,biological,"Vieillot, 1817"
2015941,fcdb10a8-fb31-4596-abb8-65c9113b3cac,Aves,Passeriformes,Estrildidae,Estrilda,melpoda,Orange-cheeked Waxbill,biological,"Vieillot, 1817"
2015946,8c8a173d-c748-41a8-9401-782b48dc2504,Aves,Passeriformes,Estrildidae,Estrilda,nonnula,Black-crowned Waxbill,biological,"Hartlaub, 1883"
2015950,48e14ca2-37f1-41b3-be05-c84ebea35861,Aves,Passeriformes,Estrildidae,Estrilda,astrild,Astrild bec de corail,biological,"Linnaeus, 1758"
2015953,2c4f1792-ec0e-4415-b245-abc1f41a4703,Aves,Passeriformes,Estrildidae,Estrilda,atricapilla,,biological,"Verreaux & Verreaux, 1851"
2015957,6e4e4d19-945f-4828-9858-eeb3b81cc7bc,Aves,Passeriformes,Estrildidae,Cryptospiza,reichenovii,Red-faced Crimsonwing,biological,"Hartlaub, 1874"
2015961,e4ac9126-f697-4dc5-bce8-4715b9e08b78,Aves,Passeriformes,Estrildidae,Coccopygia,bocagei,Angola Waxbill,biological,"Shelley, 1903"
2015965,75bf1f85-d807-4eb5-b8d7-2be1e325fa66,Aves,Passeriformes,Estrildidae,Nesocharis,ansorgei,White-collared Oliveback,biological,"Hartert, 1899"
2015969,2e5ef448-be4d-43e5-971d-38b053d7148d,Aves,Passeriformes,Estrildidae,Nigrita,luteifrons,Pale-fronted Nigrita,biological,"Verreaux & Verreaux, 1851"
2015973,f6273ba4-0063-45b2-a02f-de1ccfcaae98,Aves,Passeriformes,Estrildidae,Parmoptila,rubrifrons,Red-faced Flower-pecker,biological,"Sharpe & Ussher, 1872"
2015978,f6dbcf5e-8c8c-4a4a-a504-f4d60e1be15b,Aves,Passeriformes,Estrildidae,Amandava,amandava,Red Avadavat,biological,"Linnaeus, 1758"
2015982,8d1424b3-c257-4420-afe5-095587ceb875,Aves,Passeriformes,Estrildidae,Spermestes,cucullata,Bronze Mannikin,biological,"Swainson, 1837"
2015987,9fc7ebfd-7541-4586-b63a-5a450cf59de6,Aves,Passeriformes,Estrildidae,Euodice,cantans,African Silverbill,biological,"Gmelin, 1789"
2015990,d1c4b69f-a50a-4c4c-8edb-65df3f22660c,Aves,Passeriformes,Estrildidae,Lonchura,leucogastroides,Javan Munia,biological,"Horsfield & Moore, 1856"
2015996,82355db4-edca-40d5-b109-af92795a8439,Aves,Passeriformes,Estrildidae,Lonchura,tristissima,Streak-headed Mannikin,biological,"Wallace, 1865"
2016000,d61957cd-59f7-4625-a557-e51fc3d86149,Aves,Passeriformes,Estrildidae,Lonchura,ferruginosa,White-capped Munia,biological,"Sparrman, 1789"
2016004,cbf97365-888e-43ad-a117-e7c38b264ce0,Aves,Passeriformes,Estrildidae,Lonchura,vana,Grey-banded Mannikin,biological,"Hartert, 1930"
2016008,103b2b90-0db9-469b-8dde-22ee93f1d4bc,Aves,Passeriformes,Estrildidae,Lonchura,forbesi,New Ireland Mannikin,biological,"Sclater, 1879"
2016009,82ea3cc4-0464-4853-ba08-db8f7a576b12,Aves,Passeriformes,Estrildidae,Lonchura,flaviprymna,Yellow-rumped Mannikin,biological,"Gould, 1845"
2016013,a6ce42c6-a3eb-4bdb-9979-3305eab193d9,Aves,Passeriformes,Estrildidae,Lonchura,monticola,Alpine Mannikin,biological,"De Vis, 1897"
2016018,e4b19cff-270b-444c-9c2b-76a5e7bb98f2,Aves,Passeriformes,Estrildidae,Lonchura,nigriceps,Red-backed Mannikin,biological,"Cassin, 1852"
2016022,639f9821-2189-49c9-b095-3612ba55af5a,Aves,Passeriformes,Estrildidae,Lonchura,pallidiventer,,biological,"Restall, 1995"
2016025,66dc2732-9236-46dd-8765-2a960bf36885,Aves,Passeriformes,Estrildidae,Stagonopleura,oculata,Red-eared Firetail,biological,"Quoy & Gaimard, 1830"
2016030,c8941eb9-fd5d-43d0-9b70-8b0c49315832,Aves,Passeriformes,Estrildidae,Neochmia,evangelinae,White-bellied Crimson Finch,biological,"d'Albertis & Salvadori, 1879"
2016036,55dd5203-4359-46e4-ba59-33ed072d7c7c,Aves,Passeriformes,Estrildidae,Poephila,cincta,Black-throated Finch,biological,"Gould, 1837"
2016040,8f6cc684-8a8f-42bc-b395-f3ac4eadf5cb,Aves,Passeriformes,Estrildidae,Erythrura,hyperythra,Tawny-breasted Parrotfinch,biological,"Reichenbach, 1863"
2016044,5a448e47-a6f7-4ab4-affc-059d710f7cca,Aves,Passeriformes,Estrildidae,Erythrura,coloria,Red-eared Parrotfinch,biological,"Ripley & Rabor, 1961"
2016049,c29dd6db-6c46-4a4c-831d-c9166959f82d,Aves,Passeriformes,Estrildidae,Erythrura,kleinschmidti,Pink-billed Parrotfinch,biological,"Finsch, 1878"
2016053,726a9068-5d8e-4a7d-83e0-309782a66ba7,Aves,Passeriformes,Viduidae,Vidua,macroura,Pin-tailed Whydah,biological,"Pallas, 1764"
2016057,93d1b564-17a6-4c7f-b313-fc1c67c04027,Aves,Passeriformes,Viduidae,Vidua,fischeri,Straw-tailed Whydah,biological,"Reichenow, 1882"
2016062,b097d97b-88df-4e13-ba97-dc432b1908fd,Aves,Passeriformes,Viduidae,Vidua,camerunensis,Cameroon Indigobird,biological,"Grote, 1922"
2016067,a412c754-529b-419c-81bd-26fe613d5f43,Aves,Passeriformes,Viduidae,Vidua,purpurascens,Purple Indigobird,biological,"Reichenow, 1883"
2016069,f733429d-85ef-46bc-9574-efde2602fdf6,Aves,Passeriformes,Viduidae,Vidua,orientalis,Northern Paradise-Whydah,biological,"Heuglin, 1871"
2016074,ecb53ef3-2675-4d0d-98f5-0e71dd1e1bc9,Aves,Passeriformes,Passeridae,Passer,italiae,Italian Sparrow,biological,"Vieillot, 1817"
2016078,0c368e8f-cde2-4685-8830-c8068c36c197,Aves,Passeriformes,Passeridae,Passer,cinnamomeus,Russet Sparrow,biological,"Temminck, 1836"
2016082,322b548e-0c4a-4f5c-8f31-f952e5d6e2b2,Aves,Passeriformes,Passeridae,Passer,hemileucus,Abd al Kuri Sparrow,biological,"Ogilvie-Grant & Forbes, 1900"
2016087,099a41a5-70cc-49e0-9b15-9e186a6a05db,Aves,Passeriformes,Passeridae,Passer,swainsonii,Swainson's Sparrow,biological,"Rüppell, 1840"
2016092,43bbdd15-6f65-4aa6-b9be-0572fdeb9af8,Aves,Passeriformes,Passeridae,Passer,montanus,Eurasian Tree Sparrow,biological,"Linnaeus, 1758"
2016096,fcf9131d-f0b5-4d5c-ad6e-405a59071edc,Aves,Passeriformes,Passeridae,Passer,domesticus,Moineau domestique,biological,"Linnaeus, 1758"
2016101,55acb1bd-84e4-4392-b355-85b7e153f9b6,Aves,Passeriformes,Passeridae,Passer,insularis,,biological,"Sclater & Hartlaub, 1881"
2016104,5f146421-5ceb-4eec-a342-7955b2ea8f77,Aves,Passeriformes,Passeridae,Gymnoris,superciliaris,Yellow-throated Bush-sparrow,biological,"Blyth, 1845"
2016109,c1a097bb-2507-4d08-afb3-fc02810e65bd,Aves,Passeriformes,Passeridae,Montifringilla,adamsi,Black-winged Snowfinch,biological,"Adams, 1858"
2016113,47c3ae04-9513-487e-9ff0-d4155cbc2b42,Aves,Passeriformes,Passeridae,Pyrgilauda,davidiana,Small Snowfinch,biological,"Verreaux, 1871"
2016117,53f0763b-0162-4012-9316-6f5098be0d7e,Aves,Passeriformes,Motacillidae,Dendronanthus,indicus,Forest Wagtail,biological,"Gmelin, 1789"
2016121,330722e3-69fb-4473-b2ca-42a52bffacc7,Aves,Passeriformes,Motacillidae,Anthus,gustavi,Pechora Pipit,biological,"Swinhoe, 1863"
2016126,6bd0e839-77b6-4c16-9ba9-0e62e90d095b,Aves,Passeriformes,Motacillidae,Anthus,rubescens,Buff-bellied Pipit,biological,"Tunstall, 1771"
2016127,785964fa-40b7-4398-9106-b8aee8bc0170,Aves,Passeriformes,Motacillidae,Anthus,pratensis,Meadow Pipit,biological,"Linnaeus, 1758"
2016131,6624ef6e-68c6-439c-957a-a3122e961c5f,Aves,Passeriformes,Motacillidae,Anthus,peruvianus,Peruvian Pipit,biological,"Nicholson, 1878"
2016136,b5c27b83-21fe-4071-8c93-18cf25bbd521,Aves,Passeriformes,Motacillidae,Anthus,nattereri,Ochre-breasted Pipit,biological,"Sclater, 1878"
2016140,4fc6c790-29fb-4c8a-a47f-4a59a02ed817,Aves,Passeriformes,Motacillidae,Anthus,nilghiriensis,Nilgiri Pipit,biological,"Sharpe, 1885"
2016148,742f2698-78e2-4bb0-8cc1-9a5089a52a25,Aves,Passeriformes,Motacillidae,Anthus,berthelotii,Berthelot's Pipit,biological,"Bolle, 1862"
2016152,be986dab-c4f5-43b0-adbd-470e75b45b05,Aves,Passeriformes,Motacillidae,Anthus,pallidiventris,Long-legged Pipit,biological,"Sharpe, 1885"
2016158,e52c5cef-1e3b-4cfb-8e53-5c059f478cf3,Aves,Passeriformes,Motacillidae,Anthus,nyassae,,biological,"Neumann, 1906"
2016161,46e07f8f-50cd-4f6d-a752-388b93c68596,Aves,Passeriformes,Motacillidae,Anthus,pseudosimilis,,biological,"Liversidge & Voelker, 2002"
2016165,7d04cdb2-7947-4a31-bc1a-4a92ac6645ec,Aves,Passeriformes,Motacillidae,Macronyx,flavicollis,Abyssinian Longclaw,biological,"Rüppell, 1840"
2016169,146c81b6-8797-4a5e-810d-6ddfe3b4322c,Aves,Passeriformes,Motacillidae,Macronyx,aurantiigula,Pangani Longclaw,biological,"Reichenow, 1891"
2016173,eec05f9e-8c01-4a50-80de-bb21c6093602,Aves,Passeriformes,Motacillidae,Hemimacronyx,chloris,Yellow-breasted Pipit,biological,"Lichtenstein, 1842"
2016178,bb41a300-017c-4fd9-9505-19e987ac8a1e,Aves,Passeriformes,Motacillidae,Motacilla,aguimp,African Pied Wagtail,biological,"Dumont, 1821"
2016182,6bcd68a6-ef89-4df2-b1a4-c67c37cc2c1c,Aves,Passeriformes,Motacillidae,Motacilla,samveasnae,Mekong Wagtail,biological,"Duckworth, Alström, Davidson, Evans, et al., 2001"
2016185,e1850b4e-9533-4727-9bc0-b59c80f49b65,Aves,Passeriformes,Motacillidae,Motacilla,werae,Western Citrine Wagtail,biological,"Buturlin, 1907"
2016186,57477f3c-d727-4319-8cbe-47bf4195bbff,Aves,Passeriformes,Motacillidae,Motacilla,taivana,Green-headed Wagtail,biological,"Swinhoe, 1863"
2016190,41bfd9b6-47da-49ff-9350-1f6d6e5e15b8,Aves,Passeriformes,Motacillidae,Motacilla,simillima,Kamchatka Wagtail,biological,"E. Hartert, 1905"
2016194,ac6669bc-9f9e-4473-b609-b9082f9bf50c,Aves,Passeriformes,Motacillidae,Motacilla,flava,Yellow Wagtail,biological,"Linnaeus, 1758"
2016198,56e81688-9f75-47eb-bd49-add31d260b3e,Aves,Passeriformes,Motacillidae,Motacilla,feldegg,Black-headed Wagtail,biological,"Michahelles, 1830"
2016202,71af226f-a698-4f21-b0d6-5c6c14853c90,Aves,Passeriformes,Motacillidae,Motacilla,cinereocapilla,Ashy-headed Wagtail,biological,"Savi, 1831"
2016207,fe8d5ef7-1b94-4609-a635-f3ff52059bde,Aves,Passeriformes,Fringillidae,Fringilla,polatzeki,Gran Canaria Blue Chaffinch,biological,"Hartert, 1905"
2016210,034e78b4-c1fb-4623-9bae-0d1492edc9e3,Aves,Passeriformes,Fringillidae,Chlorophonia,flavirostris,Yellow-collared Chlorophonia,biological,"Sclater, 1861"
2016214,e674f990-db64-4d8b-bc40-15f03d547e25,Aves,Passeriformes,Fringillidae,Chlorophonia,callophrys,Golden-browed Chlorophonia,biological,"Cabanis, 1861"
2016219,30054f2d-fba9-4629-bbe0-52345bb5ab54,Aves,Passeriformes,Fringillidae,Euphonia,chlorotica,Purple-throated Euphonia,biological,"Linnaeus, 1766"
2016223,6cdb763c-9f47-4b43-b3ae-546878e10f9b,Aves,Passeriformes,Fringillidae,Euphonia,finschi,Finsch's Euphonia,biological,"Sclater & Salvin, 1877"
2016227,b5b9c18d-5f42-48c9-b34c-55ead15e158f,Aves,Passeriformes,Fringillidae,Euphonia,chalybea,Green-throated Euphonia,biological,"Mikan, 1825"
2016231,baa77795-b714-4c37-a02b-953a64c66057,Aves,Passeriformes,Fringillidae,Euphonia,flavifrons,Lesser Antillean Euphonia,biological,"Sparrman, 1789"
2016235,f90d69da-12f7-42fd-9b37-91aef18083a4,Aves,Passeriformes,Fringillidae,Euphonia,chrysopasta,White-lored Euphonia,biological,"Sclater & Salvin, 1869"
2016240,7b5fc696-aa2f-4602-bade-3496ea431223,Aves,Passeriformes,Fringillidae,Euphonia,rufiventris,Rufous-bellied Euphonia,biological,"Vieillot, 1819"
2016241,18fde907-0366-4848-aa1a-e9dd1fc72ddb,Aves,Passeriformes,Fringillidae,Euphonia,pectoralis,Chestnut-bellied Euphonia,biological,"Latham, 1801"
2016242,5fe72147-44e0-486e-8618-3ebd6c9c8472,Aves,Passeriformes,Fringillidae,Euphonia,cayennensis,Golden-sided Euphonia,biological,"Gmelin, 1789"
2016247,e34e8223-2275-4341-8f1d-5072d33aa4af,Aves,Passeriformes,Fringillidae,Mycerobas,carnipes,White-winged Grosbeak,biological,"Hodgson, 1836"
2016251,c7e3c645-dfd2-4647-b076-efa1272b4fce,Aves,Passeriformes,Fringillidae,Eophona,migratoria,Chinese Grosbeak,biological,"Hartert, 1903"
2016255,a6183dd6-d269-412d-a55e-0979ba289305,Aves,Passeriformes,Fringillidae,Paroreomyza,flammea,Kakawahie,biological,"Wilson, 1889"
2016271,fb3e9f24-fcda-428f-9999-a7d8f8d23a98,Aves,Passeriformes,Fringillidae,Hemignathus,hanapepe,Kauai Nukupuu,biological,"Wilson, 1889"
2016275,0dacf0e1-05f2-4aa5-b668-1f7291cab07f,Aves,Passeriformes,Fringillidae,Hemignathus,obscurus,Akialoa,biological,"Gmelin, 1788"
2016279,8ceb0301-ff2a-4e3c-b887-db5070aae1d4,Aves,Passeriformes,Fringillidae,Manucerthia,mana,Hawaii Creeper,biological,"Wilson, 1891"
2016283,2c615a4a-0aea-4d96-99fe-0cf736b9c66e,Aves,Passeriformes,Fringillidae,Loxops,coccineus,'Akepa,biological,"Gmelin, 1789"
2016286,1cec776b-f836-40e1-b62c-7a037e4f21bd,Aves,Passeriformes,Fringillidae,Chlorodrepanis,virens,Hawaii Amakihi,biological,"Gmelin, 1788"
